"gene","module"
"ACPT","turquoise"
"SGCZ","turquoise"
"MFSD6","yellow"
"GP1BA","grey"
"SPINK8","red"
"UBAP1","turquoise"
"NARFL","turquoise"
"SDCBP","brown"
"TGFBI","blue"
"CX3CL1","turquoise"
"NRBP1","black"
"DDX27","blue"
"FAM188B","turquoise"
"RASGRP2","green"
"ZDHHC14","blue"
"BAGE2","green"
"PSIP1","yellow"
"CXCR3","blue"
"SHQ1","blue"
"GUCY2D","turquoise"
"ALOX15B","grey"
"GPHB5","turquoise"
"KRTAP10-5","turquoise"
"PLA2G4F","turquoise"
"PWWP2B","blue"
"ATP5F1","brown"
"SLC2A14","red"
"FOS","brown"
"CLSTN3","turquoise"
"TRA2B","yellow"
"POLR2B","yellow"
"KPNA1","brown"
"ATG4B","green"
"PSMA7","red"
"UMPS","blue"
"CYTIP","brown"
"TAF11","yellow"
"NECAB1","red"
"PPP4C","black"
"GOLGA8A","blue"
"TBRG4","blue"
"DKK3","turquoise"
"C5orf43","yellow"
"GPR37L1","turquoise"
"DBF4","yellow"
"CBLL1","yellow"
"FAM45A","brown"
"DNAJC14","yellow"
"PNPT1","yellow"
"IL16","green"
"FAM98B","yellow"
"MRPS12","blue"
"FAR1","brown"
"ALAS2","turquoise"
"C4A","turquoise"
"LIN52","blue"
"MAT2A","yellow"
"TATDN3","brown"
"CCBL2","brown"
"METTL6","yellow"
"HYAL2","red"
"HIP1","red"
"THOC2","yellow"
"PHKG2","green"
"SYNRG","blue"
"PCTP","grey"
"ZNF639","yellow"
"CLIC2","turquoise"
"MED31","brown"
"HIST1H2BG","grey"
"WIPI2","turquoise"
"TMEM159","blue"
"KIAA0652","green"
"RDH13","blue"
"APBB2","turquoise"
"SUV39H2","turquoise"
"TAF9B","yellow"
"ACSF3","turquoise"
"GTF2F1","blue"
"RAD51","turquoise"
"MPHOSPH8","blue"
"TAF1B","yellow"
"ERBB2IP","brown"
"C13orf18","green"
"ERO1LB","brown"
"WDR37","brown"
"TMLHE","red"
"SARNP","brown"
"NADK","green"
"TMEM30B","turquoise"
"ARID2","brown"
"IL32","blue"
"C17orf68","blue"
"IPP","yellow"
"CYP4V2","blue"
"C7orf26","green"
"ZNF443","brown"
"METTL4","yellow"
"TCEA1","grey"
"PCYOX1L","blue"
"ZNF276","black"
"ATHL1","green"
"ATP6V1G2","turquoise"
"BPNT1","brown"
"SFRS2","yellow"
"FGD2","grey"
"ARID5A","black"
"CNOT2","blue"
"CSF2RA","black"
"C1orf183","green"
"SLAMF6","blue"
"CNTROB","turquoise"
"MTMR7","turquoise"
"MBNL3","turquoise"
"C14orf135","yellow"
"ADAM33","turquoise"
"TRIM65","turquoise"
"THEMIS","blue"
"NCOA4","turquoise"
"MCM8","yellow"
"CLTB","grey"
"BTNL3","grey"
"RALY","green"
"GPRASP1","blue"
"FEM1B","grey"
"SKI","green"
"SIPA1L3","blue"
"ST7L","red"
"FCHSD1","green"
"DYNLL2","turquoise"
"GPR137","turquoise"
"EPN2","turquoise"
"ZBTB7B","turquoise"
"SPN","blue"
"SNF8","grey"
"GCET2","blue"
"KIAA1598","yellow"
"C1orf52","brown"
"MFSD9","grey"
"ITGB3","grey"
"GDF1","turquoise"
"C15orf37","brown"
"RNASE3","grey"
"LOC440459","black"
"SLC16A6","brown"
"MLX","red"
"HDLBP","turquoise"
"CD40LG","turquoise"
"DCTN3","red"
"VAMP4","brown"
"NBR1","green"
"TUBGCP4","blue"
"POLR1E","blue"
"IPCEF1","green"
"TSC22D2","brown"
"GRIPAP1","black"
"SOCS2","blue"
"FAM55C","brown"
"SLC8A1","brown"
"CYSLTR1","yellow"
"DLX4","turquoise"
"OSBPL5","grey"
"RFC2","grey"
"QPCTL","turquoise"
"SNRPN","blue"
"HAL","green"
"C4orf33","brown"
"TTC7A","blue"
"FFAR2","black"
"EXOSC6","blue"
"H2AFY","black"
"EMR2","black"
"NR3C1","brown"
"PACSIN2","black"
"N4BP2","yellow"
"ELF2","brown"
"BTLA","blue"
"KLRG1","blue"
"GAMT","turquoise"
"FAM71E2","turquoise"
"SLC38A5","turquoise"
"SEC22C","brown"
"SPATA22","turquoise"
"SP140L","blue"
"NEK8","turquoise"
"RNF122","grey"
"CLEC4D","red"
"GCNT1","brown"
"IL18R1","red"
"SLC6A5","turquoise"
"TNIP2","red"
"LRRK2","brown"
"FANCB","grey"
"FLCN","turquoise"
"C9orf139","turquoise"
"ZNF441","yellow"
"FAM72A","grey"
"CD47","yellow"
"C17orf55","turquoise"
"TBXA2R","turquoise"
"C1QTNF5","turquoise"
"NDRG3","green"
"POLR3E","blue"
"FCRL2","grey"
"AKTIP","brown"
"ZNF549","blue"
"IQSEC2","turquoise"
"GDF5","turquoise"
"C18orf1","brown"
"XCL1","blue"
"KIAA0754","black"
"RNF215","grey"
"RFESD","turquoise"
"SLC39A6","yellow"
"NLRX1","grey"
"RNF135","black"
"TMBIM4","brown"
"GPR158","turquoise"
"FHAD1","turquoise"
"NRXN2","turquoise"
"FAM18A","turquoise"
"FAM70B","turquoise"
"TBP","yellow"
"CD8B","blue"
"HBQ1","turquoise"
"CCDC125","red"
"ANKRD44","green"
"TAPBP","black"
"NLRC4","red"
"CCDC149","turquoise"
"PHTF2","yellow"
"HES7","turquoise"
"NOMO2","green"
"C15orf58","turquoise"
"NPW","turquoise"
"HIVEP3","grey"
"C8orf73","red"
"FAM177B","grey"
"FCRL6","blue"
"C16orf93","turquoise"
"SPRED3","turquoise"
"ZSCAN2","turquoise"
"BRCA1","grey"
"PTGDR","blue"
"SLC24A4","grey"
"RAB12","yellow"
"RPS6KA5","green"
"ACCN4","turquoise"
"SLC5A10","turquoise"
"UTY","grey"
"ZNF841","turquoise"
"CLP1","brown"
"TNFRSF13C","turquoise"
"KRTAP5-2","turquoise"
"FAM132A","turquoise"
"TMEM105","turquoise"
"SLC34A3","turquoise"
"OSGIN1","turquoise"
"LCE1E","turquoise"
"C20orf173","turquoise"
"C21orf59","blue"
"DDX41","blue"
"RBM4B","blue"
"ARF5","black"
"ENTPD6","turquoise"
"STK11","turquoise"
"SLC13A2","turquoise"
"CD151","grey"
"BSG","turquoise"
"OBFC2B","blue"
"MPPED1","turquoise"
"SAMSN1","red"
"CSNK1G2","green"
"C6orf130","yellow"
"ZNF226","yellow"
"ARMCX5","yellow"
"RBCK1","black"
"PRKRIR","yellow"
"RPP14","yellow"
"SH2B1","blue"
"RASA3","blue"
"RAB34","blue"
"PSG7","turquoise"
"ZNF317","blue"
"CXXC5","blue"
"EPHB4","turquoise"
"DNM2","black"
"RGS12","turquoise"
"C16orf54","green"
"LOC440040","turquoise"
"ANAPC10","yellow"
"HIST1H4K","red"
"THOC5","black"
"P2RX3","turquoise"
"NAT6","turquoise"
"THADA","blue"
"AQP12A","turquoise"
"VSX1","turquoise"
"OR10H1","turquoise"
"GYPE","turquoise"
"DLEU7","grey"
"GHRHR","turquoise"
"CD160","blue"
"AIRE","turquoise"
"MYBBP1A","turquoise"
"KCNH4","turquoise"
"NTN3","turquoise"
"TOM1","black"
"PNPLA1","red"
"WDFY3","red"
"TNXA","turquoise"
"TREML4","grey"
"FBXL6","grey"
"MRGPRE","turquoise"
"KRTAP12-1","turquoise"
"C2CD4D","turquoise"
"WNT9A","turquoise"
"CD48","grey"
"HIST1H4D","grey"
"ANAPC7","yellow"
"GPR142","turquoise"
"SSTR4","turquoise"
"MRGPRD","turquoise"
"GNG8","turquoise"
"NDRG2","turquoise"
"DNAJB13","turquoise"
"NEU2","turquoise"
"IGJ","grey"
"LARS","blue"
"USP14","yellow"
"ZNF791","brown"
"GDI2","brown"
"MAPK1IP1L","brown"
"RSL1D1","blue"
"NOP2","blue"
"OPTN","turquoise"
"FKBP4","grey"
"MED28","brown"
"ADAM10","brown"
"ITGA6","yellow"
"SLC16A3","black"
"EXOSC2","blue"
"KIF1A","turquoise"
"DCAF4","blue"
"ANTXR2","brown"
"EEF1A1","blue"
"CELF1","green"
"C10orf32","yellow"
"KIF5B","brown"
"Septin 7","brown"
"P2RX7","blue"
"C15orf63","blue"
"JMJD6","red"
"C8orf33","blue"
"NEK9","brown"
"CAMLG","yellow"
"FAM120B","green"
"CTNNBL1","blue"
"OLIG2","turquoise"
"GCA","brown"
"RBM42","green"
"GGA1","blue"
"CCDC59","blue"
"MAN1A1","brown"
"CYTSA","red"
"ENTPD4","brown"
"ARL8A","red"
"ARHGAP18","red"
"BLZF1","brown"
"FGFR1OP2","grey"
"ZFAND5","grey"
"FCGRT","green"
"DPPA4","turquoise"
"SFRS5","yellow"
"ENPP4","brown"
"SPATA20","blue"
"LYRM2","yellow"
"PRMT7","blue"
"XPR1","grey"
"MPPE1","green"
"GBP6","grey"
"EIF4E","brown"
"CCDC34","grey"
"C9orf86","blue"
"KIAA0355","blue"
"TRNT1","yellow"
"RBBP5","green"
"ORMDL3","turquoise"
"RRM2B","brown"
"GLUD2","turquoise"
"OSBP2","turquoise"
"PLXNC1","black"
"METTL2B","blue"
"MRP63","blue"
"CASP6","blue"
"DHDDS","turquoise"
"MAP3K8","brown"
"C22orf25","turquoise"
"SPATS2","blue"
"C16orf87","brown"
"PIGC","blue"
"ZNF362","blue"
"PTER","blue"
"ABCA5","yellow"
"C9orf21","yellow"
"ORMDL2","red"
"HIST1H2AC","brown"
"AMIGO2","yellow"
"KIAA0101","grey"
"MUC21","turquoise"
"NUP160","yellow"
"INPP4A","green"
"PRKCE","grey"
"SNX20","red"
"KIAA1012","brown"
"RPAIN","blue"
"NANP","yellow"
"TLR2","black"
"ZNF136","yellow"
"NKX3-1","grey"
"CHKA","grey"
"TAF8","brown"
"LPAR5","blue"
"C17orf91","grey"
"CSNK1A1","brown"
"FCGR1A","red"
"SNRNP48","brown"
"BAIAP3","turquoise"
"CD96","blue"
"C19orf39","green"
"ACOT9","brown"
"PHF20","green"
"DEDD","red"
"RUSC1","turquoise"
"EGR3","grey"
"OPA3","blue"
"KIAA0586","brown"
"MCM10","turquoise"
"MBOAT1","brown"
"TM2D3","brown"
"MSL2","green"
"ZNF697","grey"
"ABAT","grey"
"ZNF662","turquoise"
"RFT1","green"
"GABRA3","turquoise"
"IAH1","brown"
"DNMT1","blue"
"NUP62","blue"
"CCDC82","brown"
"ZNF800","yellow"
"CLIP4","yellow"
"STYX","yellow"
"NOL8","yellow"
"PPP4R2","brown"
"FBXO44","turquoise"
"ZNF430","yellow"
"RBAK","yellow"
"PDCD7","blue"
"GIN1","brown"
"KCNK6","blue"
"ZNF773","blue"
"FBXO18","grey"
"SLC35D1","blue"
"ELL2","grey"
"TREML2","black"
"MXD4","turquoise"
"TNRC6B","green"
"TMEM38A","black"
"IL6R","green"
"NMT2","blue"
"SERAC1","brown"
"CXorf38","green"
"ZNF701","brown"
"TNNT1","grey"
"CARD9","blue"
"SMC2","yellow"
"RHCE","turquoise"
"TMEM170A","yellow"
"FANCD2","blue"
"REL","black"
"KLHL36","grey"
"TMEM121","turquoise"
"ZNF518A","brown"
"DOCK5","green"
"PON1","turquoise"
"SLC39A14","blue"
"FAM20A","red"
"GPR155","green"
"AP1G2","green"
"RAMP3","turquoise"
"BOD1L","green"
"ZBTB24","blue"
"XPO7","turquoise"
"TGM3","grey"
"KIAA1432","brown"
"CCR6","blue"
"TMEM110","red"
"LRTOMT","turquoise"
"APOBEC3H","grey"
"AAK1","green"
"DENND4A","grey"
"PTGR1","red"
"REST","grey"
"CLEC4E","red"
"MCM4","grey"
"SIRT7","green"
"CYFIP1","blue"
"TRIM38","grey"
"HEMGN","turquoise"
"ERN2","turquoise"
"MAP3K9","turquoise"
"HPS5","yellow"
"NCALD","blue"
"RPL32","blue"
"DPY19L3","red"
"ZNF621","yellow"
"RASA2","brown"
"CLEC5A","red"
"EPC1","brown"
"ZBTB20","grey"
"ADAM28","blue"
"CARD16","black"
"ZNF33B","blue"
"C14orf28","grey"
"WNT3","turquoise"
"NXT2","brown"
"RUNX1T1","turquoise"
"PLAG1","brown"
"ZNF43","yellow"
"PDCD1LG2","turquoise"
"C10orf95","turquoise"
"MAP3K7","brown"
"SEC23B","brown"
"TPCN2","green"
"RASL11A","turquoise"
"TMEM93","yellow"
"MMP16","turquoise"
"ZNF514","blue"
"FCRL1","brown"
"STXBP5","brown"
"STAG3L3","blue"
"SOCS4","yellow"
"PRRG4","green"
"NAIP","red"
"ZBTB3","grey"
"HIST1H1D","turquoise"
"UBP1","yellow"
"AMMECR1L","yellow"
"DUOXA1","turquoise"
"THEM5","turquoise"
"CLEC4C","grey"
"KLRG2","turquoise"
"ZNF431","blue"
"PRPF40B","turquoise"
"PPT2","turquoise"
"MOSPD3","red"
"CHRNA4","turquoise"
"AGAP2","turquoise"
"FAM83E","turquoise"
"FLT3","grey"
"OTX1","grey"
"FBXL13","black"
"SLC41A3","blue"
"C19orf38","red"
"HSPD1","yellow"
"PHRF1","blue"
"PANK2","brown"
"COL9A2","turquoise"
"COPE","black"
"PPP2R5C","brown"
"BTBD12","black"
"ZNF490","grey"
"ARL17A","grey"
"MED19","blue"
"PABPC5","turquoise"
"CTAGE4","grey"
"RSPH1","turquoise"
"SH3YL1","blue"
"SOCS1","grey"
"C18orf45","grey"
"PLIN5","black"
"ANKRD34B","red"
"STRN3","brown"
"LRFN1","black"
"HSN2","grey"
"March 8","turquoise"
"HDGF","turquoise"
"ZNF124","yellow"
"EOMES","blue"
"AGAP5","turquoise"
"CD226","grey"
"SLC16A11","turquoise"
"PCDHGA8","turquoise"
"SP100","red"
"CABP5","turquoise"
"RHD","turquoise"
"ASB4","turquoise"
"ZNF805","yellow"
"HTR7","turquoise"
"IFIT1B","turquoise"
"TIRAP","black"
"FLJ44635","turquoise"
"GLYCTK","turquoise"
"NUP155","yellow"
"ACOX3","grey"
"C14orf2","red"
"RREB1","yellow"
"LAMC2","turquoise"
"SLC6A9","turquoise"
"ZNF345","yellow"
"PDE1C","turquoise"
"C20orf200","turquoise"
"ASB16","turquoise"
"STAG3L2","blue"
"ANO7","turquoise"
"FXYD2","turquoise"
"HOXC5","turquoise"
"TCP11L2","turquoise"
"LOC100132288","turquoise"
"GALR3","turquoise"
"ANKRD58","green"
"TSPO2","turquoise"
"GLT8D1","yellow"
"BTF3","turquoise"
"MICALCL","turquoise"
"FAM163B","turquoise"
"RASGRP4","black"
"MSR1","grey"
"TMC5","turquoise"
"BMF","turquoise"
"ZNF763","grey"
"C1orf70","turquoise"
"PRSSL1","turquoise"
"KRT32","turquoise"
"RBMY1A1","turquoise"
"PON2","yellow"
"SRF","red"
"PI4KB","grey"
"ADRA2B","turquoise"
"SIRPB2","black"
"GPBAR1","blue"
"MEFV","black"
"CEACAM4","red"
"DYRK1A","brown"
"CIDEB","green"
"NUDT17","turquoise"
"PMS2L5","grey"
"KLF14","red"
"YIPF7","turquoise"
"KCNA7","turquoise"
"MYSM1","brown"
"KILLIN","red"
"C17orf67","turquoise"
"DNM1L","yellow"
"ZNF438","red"
"HEPN1","grey"
"SETD4","blue"
"TLR6","green"
"RHOT2","blue"
"RFPL2","turquoise"
"ANKFY1","grey"
"TMEM145","turquoise"
"ZSCAN5B","turquoise"
"LFNG","blue"
"SIGLEC11","grey"
"NFKBID","grey"
"ICAM4","turquoise"
"EEF1E1","yellow"
"COL25A1","turquoise"
"GPR27","turquoise"
"TTBK2","grey"
"GMFB","brown"
"C10orf57","yellow"
"SNX5","yellow"
"HSD17B4","yellow"
"TIAM2","green"
"C3orf17","yellow"
"PIAS1","green"
"CCDC109A","red"
"RNF182","turquoise"
"ZNF7","yellow"
"TNFSF8","grey"
"PROSC","brown"
"CST4","turquoise"
"KCNAB2","green"
"SHISA5","green"
"ACE","turquoise"
"PTRH2","blue"
"IDH3A","yellow"
"FGFR1OP","brown"
"FAM40A","turquoise"
"R3HDM1","yellow"
"YIPF2","turquoise"
"KCNH7","red"
"NNT","yellow"
"GYG1","red"
"KIAA1539","turquoise"
"RUNDC2B","blue"
"FAM165B","yellow"
"FAM102A","blue"
"MR1","red"
"RSPH3","grey"
"KIAA1949","black"
"LRRC50","red"
"PAPPA2","turquoise"
"GPR77","green"
"FAM78A","blue"
"ZCCHC9","brown"
"GALNT2","red"
"TMEM82","turquoise"
"HRH4","grey"
"ABCB7","yellow"
"TOX2","turquoise"
"METTL5","yellow"
"PPP1CA","green"
"GPR84","red"
"CCT7","blue"
"C17orf60","red"
"LILRA1","green"
"RIPK1","green"
"HDHD2","brown"
"C5","grey"
"RALGDS","turquoise"
"SLC16A5","green"
"EIF5A","turquoise"
"AUTS2","blue"
"PLEKHG5","turquoise"
"APBB1","turquoise"
"DAND5","turquoise"
"SMYD3","blue"
"CYHR1","grey"
"ODZ1","grey"
"ARHGAP11A","turquoise"
"NXNL1","turquoise"
"BEND2","grey"
"APP","brown"
"SMTNL2","turquoise"
"SLC10A3","grey"
"ARV1","yellow"
"SERINC4","turquoise"
"FAM153C","turquoise"
"PCDHGB4","turquoise"
"LRAT","turquoise"
"ELOVL7","grey"
"ATP2C2","red"
"PLAUR","green"
"HIST1H2AD","grey"
"HIST1H4H","grey"
"ZNF235","yellow"
"POC1B","turquoise"
"C5orf56","turquoise"
"ABTB1","black"
"FASTK","turquoise"
"C2orf62","turquoise"
"IGSF9B","turquoise"
"CARD14","turquoise"
"SIGLEC10","green"
"HSPBP1","turquoise"
"SSX2IP","grey"
"AVIL","green"
"COX6B2","turquoise"
"NANOS2","turquoise"
"CBX2","turquoise"
"BATF3","grey"
"CNTNAP3","grey"
"NLRP3","black"
"PITX3","turquoise"
"SLC13A4","turquoise"
"GPR17","turquoise"
"RAG1AP1","turquoise"
"ERV3","grey"
"C17orf82","turquoise"
"C11orf71","red"
"ZFYVE27","green"
"CHEK1","turquoise"
"HRH2","black"
"CXorf49","turquoise"
"ZNF493","brown"
"CCNK","brown"
"KRTAP10-11","turquoise"
"KCNK10","turquoise"
"MCCD1","turquoise"
"FOXD4L3","turquoise"
"AMAC1","turquoise"
"OR14I1","turquoise"
"C20orf201","turquoise"
"B3GALT5","turquoise"
"TP53","turquoise"
"GPX6","turquoise"
"PPIAL4G","blue"
"MUC1","turquoise"
"KIR2DL5A","turquoise"
"CLRN2","turquoise"
"TCF23","turquoise"
"LIPN","brown"
"RAD54L2","grey"
"KRTAP1-1","turquoise"
"MAP1LC3C","turquoise"
"C20orf197","brown"
"FAM22F","turquoise"
"SYAP1","brown"
"FCAR","red"
"TNFRSF13B","turquoise"
"LY6G6F","grey"
"OR7D4","turquoise"
"AMELX","turquoise"
"DEFB4A","turquoise"
"ZCCHC6","green"
"GFM2","yellow"
"TP73","turquoise"
"FAM129C","blue"
"KCTD17","turquoise"
"ANXA2","blue"
"KIR2DL4","grey"
"KAAG1","turquoise"
"ASTL","turquoise"
"KRTAP9-3","turquoise"
"OR10A4","turquoise"
"PF4V1","turquoise"
"CCL14","turquoise"
"ZNF268","yellow"
"PNPLA8","brown"
"ACPL2","brown"
"GPAT2","turquoise"
"C3orf25","grey"
"STAMBPL1","yellow"
"SLC26A5","turquoise"
"GAL3ST2","turquoise"
"TARM1","grey"
"UTF1","turquoise"
"NCR1","grey"
"OR1N2","turquoise"
"LILRA5","red"
"ITGB3BP","yellow"
"OR2T3","turquoise"
"OR10G4","turquoise"
"MYL10","turquoise"
"DEFB119","turquoise"
"DEFB124","turquoise"
"BRWD3","brown"
"CMIP","green"
"ERVWE1","turquoise"
"C1orf109","blue"
"NPAS1","turquoise"
"ADRA1A","turquoise"
"UBXN6","turquoise"
"PTPN2","brown"
"PSG1","turquoise"
"TNFSF14","green"
"MICA","blue"
"RPL3","blue"
"BLVRA","blue"
"NFE4","black"
"KRTAP5-1","turquoise"
"CARD17","grey"
"KRTAP12-3","turquoise"
"DEFB113","turquoise"
"KRTAP23-1","turquoise"
"CD4","blue"
"MAP1LC3B","brown"
"GABARAPL1","grey"
"GANAB","blue"
"ATP6V0E2","turquoise"
"DPYSL2","blue"
"SLC38A2","brown"
"CAPZA1","brown"
"MYH9","green"
"ASH2L","turquoise"
"UBAC2","yellow"
"ERMN","grey"
"USP22","green"
"MFN2","black"
"ADAR","green"
"HMGB1","brown"
"CLTC","brown"
"ACTR2","brown"
"GTF2H1","yellow"
"SLCO2B1","turquoise"
"NFE2L2","brown"
"CHID1","turquoise"
"SLC7A5","turquoise"
"GTPBP4","yellow"
"MAZ","grey"
"KIFAP3","yellow"
"PSAP","green"
"RPL7L1","blue"
"NFE2L1","grey"
"ANP32A","black"
"DNAJB4","grey"
"FKBP5","red"
"MESDC2","blue"
"CPSF7","green"
"CSTF1","blue"
"SYF2","brown"
"TMEM33","brown"
"SEC61A1","grey"
"CXorf56","yellow"
"GRPEL1","red"
"ADPGK","brown"
"TSPYL1","grey"
"EFR3A","brown"
"CNPY3","green"
"EPB41","turquoise"
"AGK","yellow"
"DNAJB2","turquoise"
"NOL10","blue"
"RNF26","turquoise"
"MKNK2","turquoise"
"SAMHD1","yellow"
"TTYH3","turquoise"
"PSMD5","brown"
"FAM129A","black"
"TMX4","green"
"FAM8A1","brown"
"IP6K1","green"
"PYCRL","turquoise"
"GIMAP6","blue"
"G2E3","yellow"
"SNAP23","brown"
"HNRNPM","blue"
"FAM108B1","yellow"
"ST6GALNAC4","turquoise"
"MTRF1L","brown"
"MGAT4B","grey"
"SLMAP","brown"
"PCGF3","brown"
"ATP5G3","blue"
"TTL","blue"
"DTNB","turquoise"
"C11orf46","blue"
"RSAD2","grey"
"C10orf46","black"
"NF1","black"
"FBXW11","brown"
"RASSF2","black"
"SAFB2","green"
"PDE12","yellow"
"SNAPC3","yellow"
"SDCCAG1","yellow"
"C10orf18","yellow"
"SLC35E1","grey"
"FAM63A","black"
"USP21","grey"
"YIPF6","turquoise"
"ACSL3","brown"
"VPS4B","brown"
"GPR61","turquoise"
"PAK2","green"
"LOC646214","brown"
"CXCL16","black"
"ARL6IP6","brown"
"MLL","blue"
"SLC29A3","blue"
"ICOSLG","turquoise"
"METTL2A","blue"
"CISD3","turquoise"
"WRB","brown"
"ZNF770","brown"
"DLG1","yellow"
"HUS1","yellow"
"PWP1","blue"
"AES","blue"
"MAP3K2","green"
"ATG12","brown"
"WDR4","turquoise"
"WDR82","blue"
"SCYL2","brown"
"POLR1B","blue"
"FAM46C","turquoise"
"TGDS","yellow"
"TNFRSF10C","black"
"NNAT","turquoise"
"TNFRSF1A","black"
"PIP4K2A","turquoise"
"CHDH","turquoise"
"CHSY1","brown"
"AKAP10","black"
"FKRP","yellow"
"PPM1D","brown"
"CPOX","grey"
"SFRS12","yellow"
"FAM198B","brown"
"IDI1","brown"
"ROCK2","green"
"CDC73","red"
"RBPJ","black"
"MFHAS1","turquoise"
"UBE2F","grey"
"MLL3","green"
"MTR","blue"
"IRGQ","grey"
"RCC1","grey"
"GPD2","brown"
"ZDHHC24","grey"
"FCF1","yellow"
"ATP11B","red"
"KDM3B","brown"
"PPTC7","yellow"
"DPF2","green"
"TH1L","blue"
"ROCK1","brown"
"ME2","brown"
"SGMS1","brown"
"FAM36A","yellow"
"ALKBH4","grey"
"PPP4R1","brown"
"TMEM87B","brown"
"NAB1","brown"
"SBF2","brown"
"NINL","turquoise"
"CCDC88A","yellow"
"SUZ12","brown"
"ATP10D","yellow"
"MGAT4A","brown"
"C14orf153","grey"
"ABCA1","green"
"PBX3","yellow"
"NAA30","yellow"
"TIMM50","blue"
"ST8SIA4","brown"
"LPP","green"
"SECTM1","green"
"PLGLB1","blue"
"PLGLB2","blue"
"ITPR2","brown"
"C19orf12","yellow"
"NEDD1","brown"
"VAMP5","grey"
"RFWD3","blue"
"ITPR1","yellow"
"ZCCHC7","yellow"
"ASH1L","green"
"PRKD3","yellow"
"CLCN3","grey"
"KIAA1429","green"
"EIF2C4","brown"
"CALML4","brown"
"CD3EAP","grey"
"ZNF740","blue"
"DDX52","yellow"
"MED13","brown"
"CDK12","grey"
"TULP3","blue"
"PRKAR2A","red"
"TNFRSF10A","yellow"
"LTB","blue"
"SIAH1","brown"
"GALNT6","turquoise"
"SS18L1","yellow"
"AHR","yellow"
"PHF2","green"
"FAM107B","brown"
"AFF3","blue"
"B3GNT2","brown"
"ISG20L2","green"
"FETUB","turquoise"
"PHACTR2","red"
"NCOA2","green"
"KIAA0556","grey"
"ZFP1","yellow"
"GIMAP8","yellow"
"TC2N","blue"
"RECQL","yellow"
"CSNK1G1","brown"
"CPEB4","brown"
"DCUN1D2","grey"
"IL21R","blue"
"B3GNT6","turquoise"
"MLH3","grey"
"KLHL7","brown"
"SLC25A16","brown"
"SLAMF8","turquoise"
"ASB10","turquoise"
"KIAA0895L","turquoise"
"PTPRE","black"
"TMOD2","yellow"
"LOC645405","brown"
"IGF2","turquoise"
"RHBDF2","red"
"RFX2","black"
"VCPIP1","brown"
"FZD1","brown"
"DLG4","turquoise"
"CPNE8","yellow"
"WAC","grey"
"RIN3","black"
"KIAA0240","green"
"KDM5A","green"
"LYRM1","red"
"PACSIN1","turquoise"
"DDX26B","yellow"
"TTF2","yellow"
"NME6","black"
"ATAD3C","turquoise"
"TNIK","blue"
"C6orf204","yellow"
"TTLL3","black"
"BANP","green"
"CRADD","brown"
"CRELD1","turquoise"
"CSNK1D","black"
"ZNF195","yellow"
"ZNF37A","blue"
"SENP1","brown"
"SEPSECS","yellow"
"NBPF8","blue"
"PKP1","turquoise"
"GFOD1","grey"
"BCL2L1","turquoise"
"VPS36","yellow"
"ZNF101","yellow"
"ZNF117","brown"
"GPR180","yellow"
"EIF2C3","green"
"ZBTB40","blue"
"PRH1","turquoise"
"SRI","brown"
"SMARCA2","yellow"
"CPEB3","black"
"CTBP2","green"
"CHRFAM7A","red"
"DUSP14","blue"
"CARD8","brown"
"ANKRD36","blue"
"MTFMT","brown"
"ANKRD17","brown"
"NCBP2","yellow"
"RAB37","grey"
"HARBI1","grey"
"IL17RA","black"
"ERCC6","grey"
"PSMF1","turquoise"
"CXorf21","green"
"PIK3IP1","blue"
"SC4MOL","brown"
"BEST1","black"
"BCL7A","grey"
"HEATR3","yellow"
"HIPK3","grey"
"DENND1B","brown"
"CALD1","grey"
"MCTP2","red"
"RASGRP3","blue"
"CEP164","blue"
"ZNF429","green"
"ZNF384","green"
"SH2D1B","blue"
"FUT7","black"
"PBRM1","yellow"
"CDYL2","turquoise"
"KCNQ2","turquoise"
"ARL11","black"
"TMEM107","grey"
"ZNF626","grey"
"KISS1R","turquoise"
"RPH3A","grey"
"PIK3CG","black"
"LRRC26","turquoise"
"CHST4","turquoise"
"CCNT1","green"
"MYST4","blue"
"FFAR3","red"
"C15orf26","turquoise"
"PHOSPHO1","turquoise"
"SPAG1","yellow"
"CWC27","yellow"
"CXorf23","brown"
"TXK","blue"
"C16orf7","red"
"C6orf35","turquoise"
"LRRC25","black"
"PAM","red"
"TMED8","red"
"FLT4","turquoise"
"SIRPG","blue"
"C10orf128","grey"
"PARVG","grey"
"KIAA0319","grey"
"MIP","turquoise"
"TCTEX1D1","red"
"ZNF575","turquoise"
"F2RL3","turquoise"
"RUNDC2A","grey"
"SEZ6L","grey"
"RGS10","turquoise"
"RHOT1","brown"
"RBM47","brown"
"TNFRSF9","green"
"NLRP12","black"
"THAP5","brown"
"GALNT10","grey"
"PRKD2","green"
"TLE1","red"
"XRRA1","blue"
"XRN1","brown"
"C3orf63","brown"
"FUT6","turquoise"
"NLRP6","turquoise"
"APOBEC3A","black"
"KLRD1","blue"
"TRIM39","green"
"ATF6","black"
"C8orf40","yellow"
"GPR171","blue"
"CLIP1","brown"
"RUNX3","blue"
"ST3GAL2","black"
"APOBEC3D","turquoise"
"ARHGAP26","black"
"FAM76A","yellow"
"CCDC112","brown"
"UBE2K","brown"
"CLEC10A","blue"
"LOC653486","turquoise"
"REV3L","blue"
"ASPG","turquoise"
"PTGFR","grey"
