"gene","module"
"PAPD4","yellow"
"PAPD5","green"
"PAPD7","blue"
"PAPOLA","yellow"
"PAPOLG","yellow"
"PAPPA2","brown"
"PAPSS1","black"
"PAPSS2","grey"
"PAQR3","blue"
"PAQR4","brown"
"PAQR6","grey"
"PAQR8","turquoise"
"PAQR9","brown"
"PARD3","grey"
"PARD6A","grey"
"PARD6G","brown"
"PARK7","turquoise"
"PARL","black"
"PARN","blue"
"PARP1","blue"
"PARP10","grey"
"PARP11","blue"
"PARP12","grey"
"PARP14","grey"
"PARP16","turquoise"
"PARP3","turquoise"
"PARP4","red"
"PARP6","grey"
"PARP8","yellow"
"PARP9","yellow"
"PARVB","grey"
"PARVG","green"
"PASK","turquoise"
"PATL1","green"
"PATL2","turquoise"
"PATZ1","turquoise"
"PAX3","brown"
"PAX5","brown"
"PAXIP1","blue"
"PBLD","yellow"
"PBRM1","blue"
"PBX1","pink"
"PBX2","green"
"PBX3","yellow"
"PBX4","turquoise"
"PBXIP1","green"
"PCBD1","grey"
"PCBP1","grey"
"PCBP2","pink"
"PCBP4","grey"
"PCCA","turquoise"
"PCCB","pink"
"PCDH1","pink"
"PCDH9","blue"
"PCDHA11","brown"
"PCDHA13","brown"
"PCDHA4","brown"
"PCDHGA1 ","brown"
"PCDHGA8","brown"
"PCDHGB4","brown"
"PCF11","yellow"
"PCGF3","yellow"
"PCGF5","brown"
"PCID2","blue"
"PCIF1","red"
"PCK2","pink"
"PCM1","blue"
"PCMT1","black"
"PCMTD1","yellow"
"PCMTD2","red"
"PCNA","blue"
"PCNP","yellow"
"PCNT","turquoise"
"PCNX","red"
"PCNXL3","grey"
"PCOLCE","brown"
"PCOLCE2","black"
"PCP2","brown"
"PCSK1N","pink"
"PCSK4","brown"
"PCSK5","turquoise"
"PCSK6","grey"
"PCSK7","turquoise"
"PCSK9","grey"
"PCTP","pink"
"PCYOX1","blue"
"PCYOX1L","turquoise"
"PCYT1A","black"
"PCYT1B","pink"
"PCYT2","brown"
"PDAP1","turquoise"
"PDCD1","brown"
"PDCD10","yellow"
"PDCD11","turquoise"
"PDCD1LG2","brown"
"PDCD2","blue"
"PDCD4","blue"
"PDCD5","grey"
"PDCD6","blue"
"PDCD6IP","yellow"
"PDCD7","blue"
"PDCL","grey"
"PDCL3","blue"
"PDDC1","grey"
"PDE12","blue"
"PDE1B","brown"
"PDE1C","brown"
"PDE2A","pink"
"PDE3B","yellow"
"PDE4A","grey"
"PDE4B","grey"
"PDE4D","black"
"PDE4DIP","turquoise"
"PDE5A","grey"
"PDE6D","blue"
"PDE6G","brown"
"PDE7A","blue"
"PDE8A","blue"
"PDGFA","grey"
"PDGFB","brown"
"PDGFC","black"
"PDHA1","grey"
"PDHB","blue"
"PDHX","blue"
"PDIA3","blue"
"PDIA4","blue"
"PDIA5","turquoise"
"PDIA6","blue"
"PDIK1L","blue"
"PDK1","yellow"
"PDK3","red"
"PDK4","blue"
"PDLIM1","grey"
"PDLIM2","green"
"PDLIM4","brown"
"PDLIM5","black"
"PDLIM7","grey"
"PDP1","turquoise"
"PDPK1","green"
"PDPR","turquoise"
"PDRG1","turquoise"
"PDS5A","blue"
"PDS5B","yellow"
"PDSS1","black"
"PDSS2","grey"
"PDXDC1","blue"
"PDXDC1 ","turquoise"
"PDXK","red"
"PDXP ","turquoise"
"PDZD11","turquoise"
"PDZD3","brown"
"PDZD8","yellow"
"PDZK1IP1","brown"
"PEA15","turquoise"
"PEBP1","blue"
"PECAM1","green"
"PECI","blue"
"PECR","black"
"PEF1","black"
"PELI1","yellow"
"PELI2","yellow"
"PELO","red"
"PELP1","turquoise"
"PEMT","turquoise"
"PEPD","turquoise"
"PER1","grey"
"PER2","yellow"
"PERP","grey"
"PET112L","turquoise"
"PEX1","blue"
"PEX10","grey"
"PEX11B","turquoise"
"PEX11G","brown"
"PEX12","blue"
"PEX13","yellow"
"PEX16","grey"
"PEX19","yellow"
"PEX2","yellow"
"PEX26","grey"
"PEX3","blue"
"PEX5","blue"
"PEX6","grey"
"PEX7","blue"
"PF4","grey"
"PF4V1","grey"
"PFAS","brown"
"PFDN1","turquoise"
"PFDN2","blue"
"PFDN4","grey"
"PFDN5","grey"
"PFDN6","grey"
"PFKFB2","black"
"PFKFB3","black"
"PFKFB4","red"
"PFKL","brown"
"PFKM","grey"
"PFKP","turquoise"
"PFN1","black"
"PFN3","brown"
"PGAM1","black"
"PGAP1","brown"
"PGAP2","grey"
"PGAP3","brown"
"PGBD2","blue"
"PGBD4","turquoise"
"PGBD5","brown"
"PGC","brown"
"PGCP","green"
"PGD","black"
"PGGT1B","yellow"
"PGK1","black"
"PGLS","green"
"PGLYRP1","black"
"PGLYRP4","brown"
"PGM1","red"
"PGM2","black"
"PGM2L1","pink"
"PGM3","turquoise"
"PGM5","grey"
"PGP","turquoise"
"PGPEP1","grey"
"PGRMC1","grey"
"PGRMC2","blue"
"PGS1","black"
"PHACTR1","grey"
"PHACTR2","black"
"PHACTR4","blue"
"PHAX","blue"
"PHB","turquoise"
"PHB2","turquoise"
"PHC1","turquoise"
"PHC2","red"
"PHC3","yellow"
"PHF1","grey"
"PHF10","turquoise"
"PHF11","grey"
"PHF12","green"
"PHF13","yellow"
"PHF14","turquoise"
"PHF15","turquoise"
"PHF17","green"
"PHF19","turquoise"
"PHF2","yellow"
"PHF20","green"
"PHF20L1","red"
"PHF21A","red"
"PHF21B","brown"
"PHF23","red"
"PHF3","yellow"
"PHF5A","yellow"
"PHF6","blue"
"PHF8","yellow"
"PHGDH","grey"
"PHIP","green"
"PHKA2","red"
"PHKB","yellow"
"PHKG1","grey"
"PHKG2","green"
"PHLDA3","brown"
"PHLDB1","brown"
"PHLDB3","turquoise"
"PHLPP1","red"
"PHOSPHO1","brown"
"PHOSPHO2","turquoise"
"PHPT1","turquoise"
"PHRF1","grey"
"PHTF1","black"
"PHTF2","blue"
"PHYH","blue"
"PI16","brown"
"PI3","green"
"PI4K2A","pink"
"PI4K2B","blue"
"PI4KA","turquoise"
"PI4KA ","turquoise"
"PI4KAP2","brown"
"PI4KB","grey"
"PIAS1","green"
"PIAS2","grey"
"PIAS3","grey"
"PIAS4","grey"
"PIBF1","blue"
"PICALM","yellow"
"PICK1","brown"
"PID1","blue"
"PIF1","grey"
"PIGA","yellow"
"PIGB","yellow"
"PIGC","grey"
"PIGF","yellow"
"PIGG","grey"
"PIGH","blue"
"PIGK","blue"
"PIGM","blue"
"PIGN","grey"
"PIGO","grey"
"PIGP","blue"
"PIGQ","pink"
"PIGS","turquoise"
"PIGT","grey"
"PIGU","turquoise"
"PIGV","grey"
"PIGX","green"
"PIGY","blue"
"PIH1D1","turquoise"
"PIK3AP1","yellow"
"PIK3C2A","blue"
"PIK3C2B","turquoise"
"PIK3C3","yellow"
"PIK3CA","yellow"
"PIK3CB","black"
"PIK3CD","green"
"PIK3CG","red"
"PIK3IP1","turquoise"
"PIK3R1","blue"
"PIK3R2","brown"
"PIK3R4","blue"
"PIK3R5","green"
"PIKFYVE","yellow"
"PIKFYVE ","brown"
"PILRA","green"
"PILRB","grey"
"PIM1","pink"
"PIM2","turquoise"
"PIM3","black"
"PIN1","grey"
"PIN4","grey"
"PINK1","pink"
"PION","yellow"
"PIP4K2A","pink"
"PIP4K2B","turquoise"
"PIP4K2C","green"
"PIP5K1A","yellow"
"PIP5K1B","pink"
"PIP5K1C","grey"
"PISD","green"
"PITPNA","green"
"PITPNB","blue"
"PITPNC1","green"
"PITPNM1","red"
"PITPNM2","grey"
"PITRM1","turquoise"
"PITX3","brown"
"PIWIL4","grey"
"PJA1","blue"
"PJA2","yellow"
"PKD2","blue"
"PKIG","pink"
"PKM2","black"
"PKMYT1","brown"
"PKN2","green"
"PKNOX1","red"
"PKNOX2","brown"
"PKP1","brown"
"PKP3","brown"
"PKP4","grey"
"PL-5283","pink"
"PLA2G12A","grey"
"PLA2G15","grey"
"PLA2G16","brown"
"PLA2G4A","yellow"
"PLA2G4F","brown"
"PLA2G6","grey"
"PLA2G7","grey"
"PLAA","yellow"
"PLAC8","black"
"PLAG1","yellow"
"PLAGL1","yellow"
"PLAGL2","grey"
"PLAT","brown"
"PLAU","grey"
"PLAUR","green"
"PLB1","black"
"PLBD1","black"
"PLBD2","brown"
"PLCB1","blue"
"PLCB2","green"
"PLCB3","brown"
"PLCD1","grey"
"PLCG1","turquoise"
"PLCG2","green"
"PLCH2","brown"
"PLCL1","yellow"
"PLCL2","pink"
"PLCXD1","turquoise"
"PLCXD2","blue"
"PLD1","black"
"PLD2","grey"
"PLD3","brown"
"PLD6","grey"
"PLDN","yellow"
"PLEC","red"
"PLEK","red"
"PLEK2","pink"
"PLEKHA1","turquoise"
"PLEKHA2","blue"
"PLEKHA3","yellow"
"PLEKHA4","brown"
"PLEKHA5","grey"
"PLEKHA8","blue"
"PLEKHA8 ","grey"
"PLEKHB1","brown"
"PLEKHB2","yellow"
"PLEKHF1","turquoise"
"PLEKHF2","yellow"
"PLEKHG1","black"
"PLEKHG3","green"
"PLEKHG5","brown"
"PLEKHG6","brown"
"PLEKHH3","brown"
"PLEKHJ1","grey"
"PLEKHM1","red"
"PLEKHM1P","grey"
"PLEKHM2","grey"
"PLEKHM3","yellow"
"PLEKHN1","brown"
"PLEKHO1","turquoise"
"PLEKHO2","red"
"PLGLA ","grey"
"PLGLB1 ","grey"
"PLGLB2","grey"
"PLIN2","grey"
"PLIN3","red"
"PLIN4","brown"
"PLIN5","red"
"PLK1S1","turquoise"
"PLK3","black"
"PLOD1","red"
"PLOD2","grey"
"PLOD3","turquoise"
"PLP1","grey"
"PLP2","black"
"PLRG1","blue"
"PLSCR1","black"
"PLSCR3","turquoise"
"PLTP","brown"
"PLXDC2","grey"
"PLXNA2","green"
"PLXNA3","brown"
"PLXNB1","brown"
"PLXNB2","turquoise"
"PLXNC1","yellow"
"PLXND1","turquoise"
"PM20D2","blue"
"PMAIP1","blue"
"PMF1","green"
"PML","grey"
"PMM1","grey"
"PMPCA","turquoise"
"PMPCB","blue"
"PMS1","blue"
"PMS2 ","turquoise"
"PMS2CL","grey"
"PMS2L11","brown"
"PMS2L5","grey"
"PMVK","turquoise"
"PNKD","turquoise"
"PNKP","red"
"PNMA1","blue"
"PNMA3","brown"
"PNMA5","brown"
"PNMT","brown"
"PNN","yellow"
"PNO1","blue"
"PNOC","turquoise"
"PNP","pink"
"PNPLA1","black"
"PNPLA2","pink"
"PNPLA4","grey"
"PNPLA6","black"
"PNPLA8","yellow"
"PNPO","grey"
"PNPT1","grey"
"PNRC1","yellow"
"PNRC2","blue"
"POC1A","brown"
"POC1B","pink"
"POC5","blue"
"PODN","brown"
"PODNL1","brown"
"POFUT1","grey"
"POFUT2","grey"
"POGK","turquoise"
"POGZ","grey"
"POLA1","turquoise"
"POLA2","grey"
"POLB","grey"
"POLD2","turquoise"
"POLD3","yellow"
"POLD4","grey"
"POLDIP2","grey"
"POLDIP3","grey"
"POLE","turquoise"
"POLE3","blue"
"POLE4","grey"
"POLG","turquoise"
"POLI","yellow"
"POLK","black"
"POLL","brown"
"POLM","grey"
"POLQ","grey"
"POLR1B","blue"
"POLR1C","turquoise"
"POLR1D","pink"
"POLR1E","turquoise"
"POLR2A","green"
"POLR2B","blue"
"POLR2C","green"
"POLR2D","turquoise"
"POLR2E","turquoise"
"POLR2F","turquoise"
"POLR2G","turquoise"
"POLR2H","turquoise"
"POLR2I","turquoise"
"POLR2J","grey"
"POLR2J2 ","grey"
"POLR2K","yellow"
"POLR2L","turquoise"
"POLR3A","grey"
"POLR3B","blue"
"POLR3C","turquoise"
"POLR3D","grey"
"POLR3E","turquoise"
"POLR3F","blue"
"POLR3GL","blue"
"POLR3K","turquoise"
"POLRMT","turquoise"
"POM121","blue"
"POM121 ","blue"
"POM121L8P","grey"
"POM121L9P","brown"
"POMC","grey"
"POMGNT1","brown"
"POMP","black"
"POMT1","turquoise"
"POMZP3","turquoise"
"POMZP3 ","grey"
"PON1","brown"
"PON2","grey"
"POP4","black"
"POP5","turquoise"
"POP7","pink"
"POR","black"
"POT1","yellow"
"POU2AF1","turquoise"
"POU2F1","green"
"POU2F2","turquoise"
"POU3F3","brown"
"PPA1","blue"
"PPA2","black"
"PPAN","turquoise"
"PPAP2A","turquoise"
"PPAP2B","grey"
"PPAPDC1B","turquoise"
"PPAPDC2","blue"
"PPARA","turquoise"
"PPARG","grey"
"PPAT","turquoise"
"PPBP","grey"
"PPCDC","green"
"PPCS","yellow"
"PPDPF","brown"
"PPFIA1","green"
"PPFIA4","grey"
"PPFIBP2","grey"
"PPHLN1","turquoise"
"PPIA","turquoise"
"PPIAL4G","turquoise"
"PPIB","turquoise"
"PPID","yellow"
"PPIE","turquoise"
"PPIF","green"
"PPIG","yellow"
"PPIH","turquoise"
"PPIL1","blue"
"PPIL2","turquoise"
"PPIL3","blue"
"PPIL4","yellow"
"PPIL5","blue"
"PPIP5K2","yellow"
"PPM1A","pink"
"PPM1B","yellow"
"PPM1D","yellow"
"PPM1F","green"
"PPM1G","turquoise"
"PPM1H","grey"
"PPM1K","turquoise"
"PPM1M","black"
"PPM1N","black"
"PPME1","pink"
"PPOX","pink"
"PPP1CA","turquoise"
"PPP1CB","yellow"
"PPP1CC","blue"
"PPP1R10","red"
"PPP1R11","red"
"PPP1R12A","red"
"PPP1R12B","green"
"PPP1R12C","red"
"PPP1R13B","brown"
"PPP1R14A","grey"
"PPP1R14B","green"
"PPP1R15A","grey"
"PPP1R15B","yellow"
"PPP1R16B","turquoise"
"PPP1R1A","brown"
"PPP1R2","yellow"
"PPP1R3B","yellow"
"PPP1R3D","black"
"PPP1R7","turquoise"
"PPP1R8","blue"
"PPP1R9B","green"
"PPP2CA","yellow"
"PPP2CB","yellow"
"PPP2R1A","grey"
"PPP2R1B","blue"
"PPP2R2A","red"
"PPP2R2B","turquoise"
"PPP2R2D","yellow"
"PPP2R3B","red"
"PPP2R3C","yellow"
"PPP2R4","brown"
"PPP2R5A","yellow"
"PPP2R5B","pink"
"PPP2R5C","yellow"
"PPP2R5D","grey"
"PPP2R5E","blue"
"PPP3CA","yellow"
"PPP3CB","yellow"
"PPP3CC","blue"
"PPP3R1","pink"
"PPP4C","red"
"PPP4R1","yellow"
"PPP4R2","yellow"
"PPP6C","red"
"PPPDE1","blue"
"PPPDE2","grey"
"PPRC1","turquoise"
"PPT1","green"
"PPT2","pink"
"PPTC7","green"
"PPWD1","blue"
"PQBP1","turquoise"
"PQLC1","pink"
"PQLC2","brown"
"PQLC3","blue"
"PRAF2","green"
"PRAM1","green"
"PRAMEF1 ","brown"
"PRAP1","brown"
"PRC1","grey"
"PRCC","grey"
"PRCP","red"
"PRDM1","yellow"
"PRDM10","yellow"
"PRDM15","turquoise"
"PRDM2","yellow"
"PRDM4","turquoise"
"PRDM8","yellow"
"PRDM9","brown"
"PRDX1","turquoise"
"PRDX2","pink"
"PRDX3","yellow"
"PRDX4","turquoise"
"PRDX5","grey"
"PRDX6","pink"
"PREB","grey"
"PRELID1","green"
"PRELP","brown"
"PREP","blue"
"PREPL","blue"
"PREX1","green"
"PRF1","turquoise"
"PRH1","grey"
"PRIC285","grey"
"PRICKLE1","grey"
"PRICKLE3","red"
"PRICKLE4 ","turquoise"
"PRIM1","turquoise"
"PRKAA1","yellow"
"PRKAB1","black"
"PRKAB2","blue"
"PRKACA","green"
"PRKACB","blue"
"PRKAG1","black"
"PRKAG2","blue"
"PRKAR1A","yellow"
"PRKAR1B","brown"
"PRKAR2A","red"
"PRKAR2B","grey"
"PRKCA","blue"
"PRKCB","green"
"PRKCD","red"
"PRKCE","grey"
"PRKCG","brown"
"PRKCH","turquoise"
"PRKCI","grey"
"PRKCQ","turquoise"
"PRKCSH","grey"
"PRKCZ","green"
"PRKD2","green"
"PRKD3","blue"
"PRKDC","green"
"PRKRA","blue"
"PRKRIP1","turquoise"
"PRKRIR","blue"
"PRKX","turquoise"
"PRKX ","turquoise"
"PRKY","grey"
"PRL","grey"
"PRMT1","turquoise"
"PRMT10","yellow"
"PRMT2","yellow"
"PRMT3","blue"
"PRMT5","green"
"PRMT6","grey"
"PRMT7","turquoise"
"PRNP","yellow"
"PROCA1","grey"
"PRODH","brown"
"PROK2","yellow"
"PROM1","brown"
"PROM2","brown"
"PROS1","grey"
"ProSAPiP1","brown"
"PROSC","grey"
"PROZ","brown"
"PRPF18","yellow"
"PRPF19","turquoise"
"PRPF3","grey"
"PRPF31","turquoise"
"PRPF38A","yellow"
"PRPF38B","green"
"PRPF39","blue"
"PRPF4","blue"
"PRPF40A","yellow"
"PRPF40B","brown"
"PRPF4B","blue"
"PRPF6","green"
"PRPF8","turquoise"
"PRPS1","blue"
"PRPS2","blue"
"PRPSAP1","turquoise"
"PRPSAP2","blue"
"PRR12","grey"
"PRR13","red"
"PRR14","green"
"PRR15L","brown"
"PRR24","red"
"PRR25","brown"
"PRR5","pink"
"PRR5L","turquoise"
"PRR7","brown"
"PRRC1","blue"
"PRRG4","green"
"PRRX2","brown"
"PRSS1","brown"
"PRSS22","brown"
"PRSS23","turquoise"
"PRSS33","turquoise"
"PRSS41","brown"
"PRSS54","brown"
"PRSS8","brown"
"PRSSL1","grey"
"PRTN3","grey"
"PRUNE","yellow"
"PRUNE2","grey"
"PS1TP4","yellow"
"PSAP","green"
"PSAT1","grey"
"PSD","brown"
"PSD4","green"
"PSEN1","red"
"PSEN2","pink"
"PSENEN","red"
"PSG1 ","brown"
"PSG6","grey"
"PSG7","brown"
"PSIP1","blue"
"PSKH1","grey"
"PSMA1","blue"
"PSMA2","black"
"PSMA3","blue"
"PSMA4","yellow"
"PSMA5","turquoise"
"PSMA6","black"
"PSMA7","grey"
"PSMB1","blue"
"PSMB2","turquoise"
"PSMB3","red"
"PSMB4","grey"
"PSMB5","grey"
"PSMB6","turquoise"
"PSMB7","turquoise"
"PSMB8","green"
"PSMB9","grey"
"PSMC1","black"
"PSMC2","grey"
"PSMC3","turquoise"
"PSMC4","turquoise"
"PSMC5","turquoise"
"PSMC6","yellow"
"PSMD1","grey"
"PSMD10","yellow"
"PSMD11","turquoise"
"PSMD12","yellow"
"PSMD13","red"
"PSMD14","blue"
"PSMD2","grey"
"PSMD3","grey"
"PSMD4","grey"
"PSMD5","yellow"
"PSMD6","black"
"PSMD7","grey"
"PSMD8","turquoise"
"PSMD9","black"
"PSME1","grey"
"PSME2","turquoise"
"PSME3","black"
"PSME4","pink"
"PSMF1","pink"
"PSMG1","blue"
"PSMG2","blue"
"PSMG3","turquoise"
"PSMG4","turquoise"
"PSPC1","yellow"
"PSPH","grey"
"PSTPIP1","red"
"PSTPIP2","black"
"PTAFR","green"
"PTAR1","yellow"
"PTBP1","turquoise"
"PTBP2","yellow"
"PTCD1","turquoise"
"PTCD3","turquoise"
"PTCH1","turquoise"
"PTCHD1","brown"
"PTCRA","grey"
"PTDSS1","turquoise"
"PTDSS2","brown"
"PTEN","red"
"PTER","blue"
"PTGDR","turquoise"
"PTGDS","turquoise"
"PTGER2","yellow"
"PTGER4","blue"
"PTGES","brown"
"PTGES2","turquoise"
"PTGES3","blue"
"PTGFR","grey"
"PTGIR","grey"
"PTGR1","grey"
"PTGS1","grey"
"PTGS2","grey"
"PTK2","grey"
"PTK2B","red"
"PTK6","brown"
"PTMA","blue"
"PTMS","brown"
"PTOV1","grey"
"PTP4A1","yellow"
"PTP4A2","blue"
"PTP4A3","grey"
"PTPLA","pink"
"PTPLAD1","turquoise"
"PTPLAD2","black"
"PTPLB","blue"
"PTPMT1","turquoise"
"PTPN1","black"
"PTPN11","yellow"
"PTPN12","yellow"
"PTPN18","grey"
"PTPN2","yellow"
"PTPN22","black"
"PTPN23","turquoise"
"PTPN4","turquoise"
"PTPN6","green"
"PTPN7","grey"
"PTPN9","grey"
"PTPRA","yellow"
"PTPRC","red"
"PTPRCAP","turquoise"
"PTPRE","green"
"PTPRF","pink"
"PTPRH","brown"
"PTPRJ","red"
"PTPRM","turquoise"
"PTPRN","brown"
"PTPRN2","yellow"
"PTPRO","grey"
"PTPRS","brown"
"PTRH1","turquoise"
"PTRH2","turquoise"
"PTTG1 ","grey"
"PTTG1IP","yellow"
"PTX3","grey"
"PTX4","brown"
"PUF60","turquoise"
"PUM1","blue"
"PUM2","yellow"
"PURA","blue"
"PURB","yellow"
"PUS1","turquoise"
"PUS3","black"
"PUS7","blue"
"PUS7L","yellow"
"PUSL1","turquoise"
"PVALB","grey"
"PVR","grey"
"PVRIG ","turquoise"
"PVRL1","grey"
"PVRL2","grey"
"PWP1","turquoise"
"PWP2","blue"
"PWWP2A","yellow"
"PWWP2B","grey"
"PXK","red"
"PXMP2","grey"
"PXMP4","grey"
"PXN","red"
"PYCARD","green"
"PYCR1","brown"
"PYCR2","blue"
"PYCRL","brown"
"PYGB","grey"
"PYGL","red"
"PYGO2","turquoise"
"PYHIN1","turquoise"
"PYROXD1","yellow"
"PYY2","brown"
"QARS","turquoise"
"QDPR","blue"
"QKI","yellow"
"QPCT","red"
"QPCTL","brown"
"QRICH1","turquoise"
"QRSL1","blue"
"QSER1","blue"
"QSOX1","black"
"QSOX2","blue"
"QTRT1","brown"
"QTRTD1","blue"
"R3HCC1","turquoise"
"R3HDM1","blue"
"R3HDM2","green"
"RAB10","black"
"RAB11A","black"
"RAB11B","grey"
"RAB11FIP1","green"
"RAB11FIP2","grey"
"RAB11FIP3","turquoise"
"RAB11FIP4","green"
"RAB12","turquoise"
"RAB13","grey"
"RAB14","green"
"RAB18","yellow"
"RAB1A","yellow"
"RAB1B","red"
"RAB20","black"
"RAB21","yellow"
"RAB22A","yellow"
"RAB24","red"
"RAB25","brown"
"RAB27A","black"
"RAB28","yellow"
"RAB2A","red"
"RAB2B","pink"
"RAB31","red"
"RAB32","black"
"RAB33A","black"
"RAB33B","yellow"
"RAB34","grey"
"RAB35","green"
"RAB36","red"
"RAB37","green"
"RAB39B","blue"
"RAB3A","grey"
"RAB3D","red"
"RAB3GAP1","yellow"
"RAB3GAP2","black"
"RAB3IL1","pink"
"RAB3IP","grey"
"RAB40C","green"
"RAB43","grey"
"RAB4A","yellow"
"RAB4B","black"
"RAB5A","yellow"
"RAB5B","red"
"RAB5C","grey"
"RAB6A","yellow"
"RAB6B","pink"
"RAB7A","red"
"RAB7L1","black"
"RAB8A","green"
"RAB8B","yellow"
"RAB9A","blue"
"RABAC1","red"
"RABEP1","blue"
"RABEP2","turquoise"
"RABEPK","grey"
"RABGAP1","green"
"RABGAP1L","grey"
"RABGEF1","black"
"RABGGTA","grey"
"RABGGTB","blue"
"RABIF","yellow"
"RABL2A","turquoise"
"RABL2B","turquoise"
"RABL3","grey"
"RABL5","grey"
"RAC1","green"
"RAC2","red"
"RAC3","brown"
"RACGAP1","grey"
"RAD1","blue"
"RAD17","blue"
"RAD21","yellow"
"RAD23A","pink"
"RAD23B","yellow"
"RAD50","blue"
"RAD51","grey"
"RAD51C","turquoise"
"RAD52","brown"
"RAD54L2","grey"
"RAD9A","green"
"RADIL","brown"
"RAE1","black"
"RAF1","green"
"RAG1AP1","pink"
"RAGE","brown"
"RAI1","turquoise"
"RAI2","grey"
"RALA","blue"
"RALB","red"
"RALBP1","pink"
"RALGAPA1","blue"
"RALGAPA2","red"
"RALGAPB","yellow"
"RALGDS","pink"
"RALGPS1","blue"
"RALGPS2","yellow"
"RALY","green"
"RALYL","brown"
"RAMP1","grey"
"RAMP3","brown"
"RAN","blue"
"RANBP1","turquoise"
"RANBP10","pink"
"RANBP2","yellow"
"RANBP2 ","grey"
"RANBP3","green"
"RANBP6","yellow"
"RANBP9","yellow"
"RANGAP1","turquoise"
"RANGRF","turquoise"
"RAP1A","yellow"
"RAP1B","yellow"
"RAP1GAP","pink"
"RAP1GAP2","green"
"RAP1GDS1","blue"
"RAP2A","pink"
"RAP2B","blue"
"RAP2C","yellow"
"RAPGEF1","green"
"RAPGEF2","yellow"
"RAPGEF3","brown"
"RAPGEF6","green"
"RAPGEFL1","red"
"RAPH1","grey"
"RARA","red"
"RARG","brown"
"RARRES2","brown"
"RARRES3","turquoise"
"RARS","blue"
"RARS2","grey"
"RASA1","yellow"
"RASA2","black"
"RASA3","turquoise"
"RASAL3","grey"
"RASGEF1A","black"
"RASGRP1","turquoise"
"RASGRP2","green"
"RASGRP3","blue"
"RASGRP4","red"
"RASL11A","grey"
"RASSF1","turquoise"
"RASSF2","red"
"RASSF4","turquoise"
"RASSF5","green"
"RASSF7","grey"
"RAX","brown"
"RB1","yellow"
"RB1CC1","yellow"
"RBAK","blue"
"RBBP4","blue"
"RBBP5","green"
"RBBP6","blue"
"RBBP7","blue"
"RBBP8","yellow"
"RBBP9","turquoise"
"RBCK1","green"
"RBKS","black"
"RBL2","yellow"
"RBM10","green"
"RBM12","blue"
"RBM12B","yellow"
"RBM14","turquoise"
"RBM15","blue"
"RBM15B","blue"
"RBM16","blue"
"RBM17","blue"
"RBM18","yellow"
"RBM19","turquoise"
"RBM22","green"
"RBM23","green"
"RBM25","green"
"RBM26","blue"
"RBM27","yellow"
"RBM28","turquoise"
"RBM3","blue"
"RBM33","green"
"RBM34","blue"
"RBM38","pink"
"RBM39","yellow"
"RBM4","green"
"RBM42","red"
"RBM43","blue"
"RBM45","blue"
"RBM47","yellow"
"RBM4B","turquoise"
"RBM5","green"
"RBM6","turquoise"
"RBM7","yellow"
"RBM8A","grey"
"RBM9","brown"
"RBMS1","black"
"RBMS2","brown"
"RBMX","turquoise"
"RBMX ","blue"
"RBMX2","turquoise"
"RBMXL1","yellow"
"RBMY1A1 ","brown"
"RBP7","green"
"RBPJ","red"
"RBPMS2","grey"
"RBX1","pink"
"RC3H1","yellow"
"RC3H2","green"
"RCAN1","blue"
"RCAN3","turquoise"
"RCBTB1","yellow"
"RCBTB2","blue"
"RCC1 ","brown"
"RCC2","turquoise"
"RCE1","brown"
"RCHY1","yellow"
"RCL1","pink"
"RCN1","blue"
"RCN2","blue"
"RCN3","grey"
"RCOR1","yellow"
"RCOR3","yellow"
"RCSD1","blue"
"RD3","brown"
"RDBP","grey"
"RDH11","blue"
"RDH13","turquoise"
"RDH14","blue"
"RDH5","red"
"RDX","grey"
"REC8","green"
"RECQL","blue"
"RECQL4","brown"
"REEP1","grey"
"REEP2","brown"
"REEP3","black"
"REEP4","pink"
"REEP5","yellow"
"REL","red"
"RELA","green"
"RELB","green"
"RELL1","green"
"RELL2","grey"
"RELT","red"
"REM1","brown"
"REM2","green"
"REPIN1","turquoise"
"REPS1","blue"
"REPS2","red"
"RER1","black"
"RERE","green"
"REST","grey"
"RETN","black"
"RETSAT","grey"
"REV1","turquoise"
"REV3L","green"
"REXO1","grey"
"REXO2","pink"
"REXO4","turquoise"
"RFC1","blue"
"RFC2","grey"
"RFC3","blue"
"RFC4","blue"
"RFC5","blue"
"RFESD","pink"
"RFFL","yellow"
"RFK","blue"
"RFNG","pink"
"RFPL2","brown"
"RFT1","green"
"RFTN1","turquoise"
"RFWD2","yellow"
"RFWD3","grey"
"RFX1","green"
"RFX2","red"
"RFX5","blue"
"RFX7","blue"
"RFXANK","grey"
"RFXAP","blue"
"RG9MTD1","blue"
"RG9MTD3","turquoise"
"RGL1","grey"
"RGL2","green"
"RGL3","brown"
"RGL4","black"
"RGN","brown"
"RGNEF","brown"
"RGP1","grey"
"RGPD1 ","grey"
"RGPD4","blue"
"RGPD5 ","blue"
"RGS10","pink"
"RGS12","brown"
"RGS14","red"
"RGS16","pink"
"RGS18","yellow"
"RGS19","red"
"RGS2","green"
"RGS3","red"
"RGS6","brown"
"RHAG","pink"
"RHBDD1","grey"
"RHBDD2","red"
"RHBDD3","brown"
"RHBDF2","black"
"RHBDL1","brown"
"RHCE","pink"
"RHCE ","pink"
"RHD","pink"
"RHEB","yellow"
